tracer_index,tsne1,tsne2,log_density
8.670000000000000000e+02,5.313444519042968750e+01,-1.414024734497070312e+01,8.235534667968750000e+00
8.680000000000000000e+02,5.103691101074218750e+01,-1.361861610412597656e+01,8.267097473144531250e+00
8.690000000000000000e+02,4.694508743286132812e+01,-1.342005729675292969e+01,8.333154678344726562e+00
8.700000000000000000e+02,5.257278442382812500e+01,-1.408864974975585938e+01,8.239316940307617188e+00
8.710000000000000000e+02,5.204342651367187500e+01,-1.410314846038818359e+01,8.244841575622558594e+00
8.720000000000000000e+02,4.795992279052734375e+01,-1.324769306182861328e+01,8.303660392761230469e+00
8.730000000000000000e+02,5.131128311157226562e+01,-1.356590366363525391e+01,8.265411376953125000e+00
8.740000000000000000e+02,5.261575698852539062e+01,-1.376902198791503906e+01,8.247859001159667969e+00
8.750000000000000000e+02,5.495604324340820312e+01,-1.410633182525634766e+01,8.210579872131347656e+00
8.760000000000000000e+02,4.730295562744140625e+01,-1.317253208160400391e+01,8.316668510437011719e+00
8.770000000000000000e+02,4.995460510253906250e+01,-1.338115787506103516e+01,8.281809806823730469e+00
8.780000000000000000e+02,5.273485946655273438e+01,-1.369549083709716797e+01,8.248818397521972656e+00
8.790000000000000000e+02,5.832106018066406250e+01,-1.390904712677001953e+01,8.160902023315429688e+00
8.800000000000000000e+02,4.863606643676757812e+01,-1.326973628997802734e+01,8.301790237426757812e+00
8.810000000000000000e+02,5.602540588378906250e+01,-1.427922153472900391e+01,8.191186904907226562e+00
8.820000000000000000e+02,5.637253952026367188e+01,-1.411825275421142578e+01,8.189499855041503906e+00
8.830000000000000000e+02,5.537145233154296875e+01,-1.416264438629150391e+01,8.203706741333007812e+00
8.840000000000000000e+02,5.013628005981445312e+01,-1.342463397979736328e+01,8.274500846862792969e+00
8.850000000000000000e+02,4.810795974731445312e+01,-1.328512763977050781e+01,8.304770469665527344e+00
8.860000000000000000e+02,5.386064529418945312e+01,-1.426086521148681641e+01,8.220866203308105469e+00
8.870000000000000000e+02,5.218982315063476562e+01,-1.407926177978515625e+01,8.242928504943847656e+00
8.880000000000000000e+02,5.680358505249023438e+01,-1.394098567962646484e+01,8.187807083129882812e+00
8.890000000000000000e+02,4.885972595214843750e+01,-1.336284065246582031e+01,8.292411804199218750e+00
8.900000000000000000e+02,5.160849380493164062e+01,-1.395671558380126953e+01,8.253084182739257812e+00
8.910000000000000000e+02,4.718617630004882812e+01,-1.320303916931152344e+01,8.320213317871093750e+00
8.920000000000000000e+02,4.913608551025390625e+01,-1.319585514068603516e+01,8.298662185668945312e+00
8.930000000000000000e+02,5.606830978393554688e+01,-1.398383998870849609e+01,8.196161270141601562e+00
8.940000000000000000e+02,5.650794601440429688e+01,-1.414252948760986328e+01,8.187440872192382812e+00
8.950000000000000000e+02,4.880149841308593750e+01,-1.329346561431884766e+01,8.298274040222167969e+00
8.960000000000000000e+02,5.216276931762695312e+01,-1.381649971008300781e+01,8.249659538269042969e+00
8.970000000000000000e+02,5.747204589843750000e+01,-1.372964859008789062e+01,8.178939819335937500e+00
8.980000000000000000e+02,5.303493881225585938e+01,-1.392676258087158203e+01,8.239107131958007812e+00
8.990000000000000000e+02,5.036148071289062500e+01,-1.339132976531982422e+01,8.277669906616210938e+00
9.000000000000000000e+02,5.310894393920898438e+01,-1.412161159515380859e+01,8.235243797302246094e+00
9.010000000000000000e+02,4.973539733886718750e+01,-1.316729927062988281e+01,8.289025306701660156e+00
9.020000000000000000e+02,5.520218276977539062e+01,-1.392768859863281250e+01,8.210967063903808594e+00
9.030000000000000000e+02,5.389039993286132812e+01,-1.388314437866210938e+01,8.231017112731933594e+00
9.040000000000000000e+02,5.327375411987304688e+01,-1.357260322570800781e+01,8.245011329650878906e+00
9.050000000000000000e+02,5.077570343017578125e+01,-1.346122837066650391e+01,8.273848533630371094e+00
9.060000000000000000e+02,5.345783615112304688e+01,-1.397265243530273438e+01,8.232504844665527344e+00
9.070000000000000000e+02,5.522783279418945312e+01,-1.414579486846923828e+01,8.207322120666503906e+00
9.080000000000000000e+02,5.341649246215820312e+01,-1.434045410156250000e+01,8.224247932434082031e+00
9.090000000000000000e+02,5.587968063354492188e+01,-1.402473068237304688e+01,8.198072433471679688e+00
9.100000000000000000e+02,5.183041381835937500e+01,-1.378036117553710938e+01,8.250560760498046875e+00
9.110000000000000000e+02,5.206134414672851562e+01,-1.352955436706542969e+01,8.259181976318359375e+00
9.120000000000000000e+02,5.176601028442382812e+01,-1.382280921936035156e+01,8.253308296203613281e+00
9.130000000000000000e+02,5.073054504394531250e+01,-1.347434806823730469e+01,8.272125244140625000e+00
9.140000000000000000e+02,5.305124664306640625e+01,-1.411071968078613281e+01,8.231902122497558594e+00
9.150000000000000000e+02,5.019305801391601562e+01,-1.340224075317382812e+01,8.278367042541503906e+00
9.160000000000000000e+02,5.520060729980468750e+01,-1.423574733734130859e+01,8.205235481262207031e+00
9.170000000000000000e+02,5.472323226928710938e+01,-1.397232055664062500e+01,8.214217185974121094e+00
9.180000000000000000e+02,5.350848007202148438e+01,-1.372620964050292969e+01,8.239766120910644531e+00
9.190000000000000000e+02,5.325727081298828125e+01,-1.344116306304931641e+01,8.248306274414062500e+00
9.200000000000000000e+02,5.518036651611328125e+01,-1.414954471588134766e+01,8.207878112792968750e+00
9.210000000000000000e+02,5.113239288330078125e+01,-1.337466716766357422e+01,8.271512985229492188e+00
9.220000000000000000e+02,5.492054367065429688e+01,-1.399088096618652344e+01,8.212475776672363281e+00
9.230000000000000000e+02,5.625064468383789062e+01,-1.347231197357177734e+01,8.204910278320312500e+00
9.240000000000000000e+02,5.896361541748046875e+01,-1.354397583007812500e+01,8.159700393676757812e+00
9.250000000000000000e+02,5.946314239501953125e+01,-1.326345062255859375e+01,8.154363632202148438e+00
9.260000000000000000e+02,5.269586944580078125e+01,-1.401315116882324219e+01,8.239402770996093750e+00
9.270000000000000000e+02,5.135823059082031250e+01,-1.364453887939453125e+01,8.265961647033691406e+00
9.280000000000000000e+02,5.253250503540039062e+01,-1.394783210754394531e+01,8.243289947509765625e+00
9.290000000000000000e+02,5.719338607788085938e+01,-1.366948413848876953e+01,8.187028884887695312e+00
9.300000000000000000e+02,5.666725540161132812e+01,-1.378153514862060547e+01,8.191242218017578125e+00
9.310000000000000000e+02,5.150404739379882812e+01,-1.335456752777099609e+01,8.270825386047363281e+00
9.320000000000000000e+02,5.335384750366210938e+01,-1.386298656463623047e+01,8.236146926879882812e+00
9.330000000000000000e+02,5.816069793701171875e+01,-1.366517543792724609e+01,8.167574882507324219e+00
9.340000000000000000e+02,5.395092773437500000e+01,-1.381912899017333984e+01,8.229893684387207031e+00
9.350000000000000000e+02,5.666571807861328125e+01,-1.435280609130859375e+01,8.180121421813964844e+00
9.360000000000000000e+02,5.809339904785156250e+01,-1.361675071716308594e+01,8.166733741760253906e+00
9.370000000000000000e+02,5.625247192382812500e+01,-1.421784877777099609e+01,8.188709259033203125e+00
9.380000000000000000e+02,5.271577453613281250e+01,-1.331546688079833984e+01,8.258344650268554688e+00
9.390000000000000000e+02,5.412089157104492188e+01,-1.396720123291015625e+01,8.223007202148437500e+00
9.400000000000000000e+02,6.101718902587890625e+01,-1.287152004241943359e+01,8.126180648803710938e+00
9.410000000000000000e+02,5.443148803710937500e+01,-1.392572212219238281e+01,8.221298217773437500e+00
9.420000000000000000e+02,6.042508697509765625e+01,-1.297474765777587891e+01,8.136665344238281250e+00
9.430000000000000000e+02,5.330036544799804688e+01,-1.415520286560058594e+01,8.229398727416992188e+00
9.440000000000000000e+02,5.359891128540039062e+01,-1.379764556884765625e+01,8.236187934875488281e+00
9.450000000000000000e+02,5.373871994018554688e+01,-1.393807792663574219e+01,8.228826522827148438e+00
9.460000000000000000e+02,5.325099563598632812e+01,-1.375291347503662109e+01,8.238817214965820312e+00
9.470000000000000000e+02,5.440964126586914062e+01,-1.358129310607910156e+01,8.226624488830566406e+00
9.480000000000000000e+02,5.806766891479492188e+01,-1.337949180603027344e+01,8.174285888671875000e+00
9.490000000000000000e+02,5.259955596923828125e+01,-1.385928058624267578e+01,8.243863105773925781e+00
9.500000000000000000e+02,5.849338150024414062e+01,-1.347873973846435547e+01,8.168268203735351562e+00
9.510000000000000000e+02,5.140540313720703125e+01,-1.363875579833984375e+01,8.261563301086425781e+00
9.520000000000000000e+02,5.547113418579101562e+01,-1.356907272338867188e+01,8.214035034179687500e+00
9.530000000000000000e+02,5.583344268798828125e+01,-1.425422573089599609e+01,8.194250106811523438e+00
9.540000000000000000e+02,5.624299240112304688e+01,-1.375079059600830078e+01,8.199019432067871094e+00
9.550000000000000000e+02,5.529440689086914062e+01,-1.367192745208740234e+01,8.212178230285644531e+00
9.560000000000000000e+02,5.454749298095703125e+01,-1.417118549346923828e+01,8.211810111999511719e+00
9.570000000000000000e+02,6.066620254516601562e+01,-1.297195529937744141e+01,8.133729934692382812e+00
9.580000000000000000e+02,6.167421722412109375e+01,-1.213054847717285156e+01,8.126385688781738281e+00
9.590000000000000000e+02,5.421387863159179688e+01,-1.400191593170166016e+01,8.220388412475585938e+00
9.600000000000000000e+02,5.672393035888671875e+01,-1.404193687438964844e+01,8.186109542846679688e+00
9.610000000000000000e+02,5.493130493164062500e+01,-1.376209163665771484e+01,8.215325355529785156e+00
9.620000000000000000e+02,5.576767730712890625e+01,-1.331909847259521484e+01,8.213683128356933594e+00
9.630000000000000000e+02,5.294783020019531250e+01,-1.327283954620361328e+01,8.257770538330078125e+00
9.640000000000000000e+02,5.617012786865234375e+01,-1.424973678588867188e+01,8.188710212707519531e+00
9.650000000000000000e+02,5.275694656372070312e+01,-1.409496593475341797e+01,8.238570213317871094e+00
9.660000000000000000e+02,5.354320526123046875e+01,-1.388833999633789062e+01,8.234426498413085938e+00
9.670000000000000000e+02,5.324304962158203125e+01,-1.347498226165771484e+01,8.246891975402832031e+00
9.680000000000000000e+02,6.035485839843750000e+01,-1.300418472290039062e+01,8.139360427856445312e+00
9.690000000000000000e+02,5.525022125244140625e+01,-1.343199253082275391e+01,8.220656394958496094e+00
9.700000000000000000e+02,6.023127365112304688e+01,-1.300715160369873047e+01,8.142976760864257812e+00
9.710000000000000000e+02,5.657470321655273438e+01,-1.374917030334472656e+01,8.194032669067382812e+00
9.720000000000000000e+02,5.255343627929687500e+01,-1.346749496459960938e+01,8.254919052124023438e+00
9.730000000000000000e+02,5.893144226074218750e+01,-1.333236980438232422e+01,8.163583755493164062e+00
9.740000000000000000e+02,5.092852020263671875e+01,-1.305229282379150391e+01,8.282917022705078125e+00
9.750000000000000000e+02,5.546389770507812500e+01,-1.329532241821289062e+01,8.217282295227050781e+00
9.760000000000000000e+02,5.628818511962890625e+01,-1.379812908172607422e+01,8.197113037109375000e+00
9.770000000000000000e+02,5.548886489868164062e+01,-1.383729267120361328e+01,8.206706047058105469e+00
9.780000000000000000e+02,5.605020523071289062e+01,-1.335745811462402344e+01,8.209177970886230469e+00
9.790000000000000000e+02,6.018503952026367188e+01,-1.265357208251953125e+01,8.150287628173828125e+00
9.800000000000000000e+02,5.696152496337890625e+01,-1.357885169982910156e+01,8.191331863403320312e+00
9.810000000000000000e+02,5.598112487792968750e+01,-1.332186222076416016e+01,8.209371566772460938e+00
9.820000000000000000e+02,5.626253128051757812e+01,-1.358084774017333984e+01,8.202757835388183594e+00
9.830000000000000000e+02,5.952757263183593750e+01,-1.329545688629150391e+01,8.150691032409667969e+00
9.840000000000000000e+02,5.650197219848632812e+01,-1.336183071136474609e+01,8.204813957214355469e+00
9.850000000000000000e+02,5.886452865600585938e+01,-1.344001483917236328e+01,8.162239074707031250e+00
9.860000000000000000e+02,5.448473739624023438e+01,-1.367254829406738281e+01,8.225531578063964844e+00
9.870000000000000000e+02,5.511489105224609375e+01,-1.356546306610107422e+01,8.218966484069824219e+00
9.880000000000000000e+02,5.476428985595703125e+01,-1.383009433746337891e+01,8.216587066650390625e+00
9.890000000000000000e+02,5.870299148559570312e+01,-1.336431217193603516e+01,8.167484283447265625e+00
9.900000000000000000e+02,5.841978454589843750e+01,-1.324075698852539062e+01,8.175552368164062500e+00
9.910000000000000000e+02,5.801820373535156250e+01,-1.320386791229248047e+01,8.178894996643066406e+00
9.920000000000000000e+02,5.835548782348632812e+01,-1.346004486083984375e+01,8.167479515075683594e+00
9.930000000000000000e+02,6.074217224121093750e+01,-1.237069320678710938e+01,8.142709732055664062e+00
9.940000000000000000e+02,5.582523345947265625e+01,-1.369865036010742188e+01,8.204609870910644531e+00
9.950000000000000000e+02,5.688988113403320312e+01,-1.344095706939697266e+01,8.193761825561523438e+00
9.960000000000000000e+02,6.055273818969726562e+01,-1.256988334655761719e+01,8.141043663024902344e+00
9.970000000000000000e+02,6.413888549804687500e+01,-1.037331962585449219e+01,8.088970184326171875e+00
9.980000000000000000e+02,5.727058410644531250e+01,-1.337151908874511719e+01,8.191128730773925781e+00
9.990000000000000000e+02,5.765726089477539062e+01,-1.363540554046630859e+01,8.175892829895019531e+00
1.000000000000000000e+03,5.577843093872070312e+01,-1.351679039001464844e+01,8.212158203125000000e+00
1.001000000000000000e+03,6.106692123413085938e+01,-1.232258987426757812e+01,8.137269973754882812e+00
1.002000000000000000e+03,5.836688613891601562e+01,-1.313321399688720703e+01,8.176017761230468750e+00
1.003000000000000000e+03,5.660303115844726562e+01,-1.324315547943115234e+01,8.205155372619628906e+00
1.004000000000000000e+03,6.262045288085937500e+01,-1.163855171203613281e+01,8.110572814941406250e+00
1.005000000000000000e+03,5.684396743774414062e+01,-1.324082756042480469e+01,8.201763153076171875e+00
1.006000000000000000e+03,5.897815704345703125e+01,-1.322719097137451172e+01,8.165830612182617188e+00
1.007000000000000000e+03,5.483519744873046875e+01,-1.357240200042724609e+01,8.220764160156250000e+00
1.008000000000000000e+03,5.669095993041992188e+01,-1.330003166198730469e+01,8.203513145446777344e+00
1.009000000000000000e+03,5.756167602539062500e+01,-1.323765277862548828e+01,8.188119888305664062e+00
1.010000000000000000e+03,5.878112792968750000e+01,-1.292161941528320312e+01,8.173805236816406250e+00
1.011000000000000000e+03,5.843671798706054688e+01,-1.314631748199462891e+01,8.175469398498535156e+00
1.012000000000000000e+03,5.861689758300781250e+01,-1.294717884063720703e+01,8.173221588134765625e+00
1.013000000000000000e+03,5.704644012451171875e+01,-1.335336494445800781e+01,8.194382667541503906e+00
1.014000000000000000e+03,6.225250244140625000e+01,-1.178699493408203125e+01,8.114969253540039062e+00
1.015000000000000000e+03,5.997528457641601562e+01,-1.243197154998779297e+01,8.155554771423339844e+00
1.016000000000000000e+03,6.009187316894531250e+01,-1.293503570556640625e+01,8.146108627319335938e+00
1.017000000000000000e+03,5.834309005737304688e+01,-1.295613098144531250e+01,8.178695678710937500e+00
1.018000000000000000e+03,5.774293136596679688e+01,-1.324744033813476562e+01,8.182854652404785156e+00
1.019000000000000000e+03,5.289552688598632812e+01,-1.337482261657714844e+01,8.252177238464355469e+00
1.020000000000000000e+03,5.549112319946289062e+01,-1.361262989044189453e+01,8.209712982177734375e+00
1.021000000000000000e+03,6.424442291259765625e+01,-1.020291042327880859e+01,8.087838172912597656e+00
1.022000000000000000e+03,5.908171844482421875e+01,-1.311609077453613281e+01,8.166213989257812500e+00
1.023000000000000000e+03,6.242945861816406250e+01,-1.151236438751220703e+01,8.114291191101074219e+00
1.024000000000000000e+03,6.170338821411132812e+01,-1.198822593688964844e+01,8.126030921936035156e+00
1.025000000000000000e+03,6.071234130859375000e+01,-1.229501819610595703e+01,8.142256736755371094e+00
1.026000000000000000e+03,5.973045349121093750e+01,-1.285632419586181641e+01,8.156394958496093750e+00
1.027000000000000000e+03,5.919365310668945312e+01,-1.283325481414794922e+01,8.167463302612304688e+00
1.028000000000000000e+03,6.596943664550781250e+01,-7.493275165557861328e+00,8.052367210388183594e+00
1.029000000000000000e+03,6.012594985961914062e+01,-1.246287918090820312e+01,8.151639938354492188e+00
1.030000000000000000e+03,5.919269943237304688e+01,-1.265379524230957031e+01,8.174185752868652344e+00
1.031000000000000000e+03,6.005753707885742188e+01,-1.252106475830078125e+01,8.152501106262207031e+00
1.032000000000000000e+03,5.873389816284179688e+01,-1.315520763397216797e+01,8.170089721679687500e+00
1.033000000000000000e+03,6.252731323242187500e+01,-1.157718563079833984e+01,8.112943649291992188e+00
1.034000000000000000e+03,6.371309280395507812e+01,-1.002023506164550781e+01,8.103580474853515625e+00
1.035000000000000000e+03,5.890299606323242188e+01,-1.290979576110839844e+01,8.172730445861816406e+00
1.036000000000000000e+03,5.919719314575195312e+01,-1.267914581298828125e+01,8.172105789184570312e+00
1.037000000000000000e+03,6.192460632324218750e+01,-1.182405662536621094e+01,8.124235153198242188e+00
1.038000000000000000e+03,6.269397354125976562e+01,-1.096582221984863281e+01,8.116052627563476562e+00
1.039000000000000000e+03,6.159946823120117188e+01,-1.158934688568115234e+01,8.131137847900390625e+00
1.040000000000000000e+03,6.145011520385742188e+01,-1.191870403289794922e+01,8.130974769592285156e+00
1.041000000000000000e+03,6.248474121093750000e+01,-1.125379943847656250e+01,8.115060806274414062e+00
1.042000000000000000e+03,5.950197601318359375e+01,-1.271130180358886719e+01,8.162328720092773438e+00
1.043000000000000000e+03,5.935800552368164062e+01,-1.273220157623291016e+01,8.169035911560058594e+00
1.044000000000000000e+03,6.049906539916992188e+01,-1.229198932647705078e+01,8.149068832397460938e+00
1.045000000000000000e+03,5.968172836303710938e+01,-1.286995124816894531e+01,8.158684730529785156e+00
1.046000000000000000e+03,6.050228118896484375e+01,-1.239629364013671875e+01,8.145576477050781250e+00
1.047000000000000000e+03,5.988187026977539062e+01,-1.260308647155761719e+01,8.151896476745605469e+00
1.048000000000000000e+03,6.278438568115234375e+01,-1.113883686065673828e+01,8.112545013427734375e+00
1.049000000000000000e+03,6.035569381713867188e+01,-1.220801067352294922e+01,8.153099060058593750e+00
1.050000000000000000e+03,5.863112258911132812e+01,-1.269148921966552734e+01,8.181664466857910156e+00
1.051000000000000000e+03,5.949576568603515625e+01,-1.258099746704101562e+01,8.167317390441894531e+00
1.052000000000000000e+03,6.253999328613281250e+01,-1.102615833282470703e+01,8.116785049438476562e+00
1.053000000000000000e+03,6.109615707397460938e+01,-1.196528816223144531e+01,8.140915870666503906e+00
1.054000000000000000e+03,6.128768157958984375e+01,-1.192335605621337891e+01,8.137260437011718750e+00
1.055000000000000000e+03,5.923184204101562500e+01,-1.250881004333496094e+01,8.175322532653808594e+00
1.056000000000000000e+03,6.251819229125976562e+01,-1.101725864410400391e+01,8.119999885559082031e+00
1.057000000000000000e+03,5.883762741088867188e+01,-1.276607418060302734e+01,8.176602363586425781e+00
1.058000000000000000e+03,6.118090057373046875e+01,-1.198020267486572266e+01,8.139595985412597656e+00
1.059000000000000000e+03,6.317491912841796875e+01,-1.052723312377929688e+01,8.108291625976562500e+00
1.060000000000000000e+03,6.321656036376953125e+01,-1.098636245727539062e+01,8.104906082153320312e+00
1.061000000000000000e+03,6.389036941528320312e+01,-1.022506046295166016e+01,8.092041969299316406e+00
1.062000000000000000e+03,6.253996276855468750e+01,-1.129259490966796875e+01,8.120678901672363281e+00
1.063000000000000000e+03,6.187652206420898438e+01,-1.126722431182861328e+01,8.135677337646484375e+00
1.064000000000000000e+03,6.268976974487304688e+01,-1.103744697570800781e+01,8.114295959472656250e+00
1.065000000000000000e+03,6.531462860107421875e+01,-8.365769386291503906e+00,8.066278457641601562e+00
1.066000000000000000e+03,6.638878631591796875e+01,-3.252346754074096680e+00,8.022799491882324219e+00
1.067000000000000000e+03,6.489640045166015625e+01,-8.825020790100097656e+00,8.076797485351562500e+00
1.068000000000000000e+03,6.259296035766601562e+01,-1.136325740814208984e+01,8.114866256713867188e+00
1.069000000000000000e+03,6.117902755737304688e+01,-1.204414081573486328e+01,8.136880874633789062e+00
1.070000000000000000e+03,6.392424392700195312e+01,-1.026226425170898438e+01,8.091477394104003906e+00
1.071000000000000000e+03,6.076165771484375000e+01,-1.225511264801025391e+01,8.142323493957519531e+00
1.072000000000000000e+03,6.306864929199218750e+01,-1.080450153350830078e+01,8.108331680297851562e+00
1.073000000000000000e+03,6.480763244628906250e+01,-9.075387954711914062e+00,8.074104309082031250e+00
1.074000000000000000e+03,5.923133087158203125e+01,-1.246409130096435547e+01,8.175655364990234375e+00
1.075000000000000000e+03,6.456916809082031250e+01,-8.702320098876953125e+00,8.084218978881835938e+00
1.076000000000000000e+03,6.574890899658203125e+01,-7.608381748199462891e+00,8.054222106933593750e+00
1.077000000000000000e+03,6.493887329101562500e+01,-8.591593742370605469e+00,8.072306632995605469e+00
1.078000000000000000e+03,6.363122940063476562e+01,-1.007289505004882812e+01,8.098398208618164062e+00
1.079000000000000000e+03,6.413542938232421875e+01,-9.632679939270019531e+00,8.088294982910156250e+00
1.080000000000000000e+03,6.514776611328125000e+01,-7.543189525604248047e+00,8.069212913513183594e+00
1.081000000000000000e+03,6.131906509399414062e+01,-1.171972465515136719e+01,8.140146255493164062e+00
1.082000000000000000e+03,6.267607498168945312e+01,-1.096061992645263672e+01,8.116909027099609375e+00
1.083000000000000000e+03,6.369193267822265625e+01,-1.035649108886718750e+01,8.097075462341308594e+00
1.084000000000000000e+03,6.210485839843750000e+01,-1.097367191314697266e+01,8.129825592041015625e+00
1.085000000000000000e+03,6.484220886230468750e+01,-8.196129798889160156e+00,8.080139160156250000e+00
1.086000000000000000e+03,6.410975646972656250e+01,-9.501834869384765625e+00,8.091223716735839844e+00
1.087000000000000000e+03,6.305838775634765625e+01,-1.082359313964843750e+01,8.106913566589355469e+00
1.088000000000000000e+03,6.574463653564453125e+01,-7.397480010986328125e+00,8.055419921875000000e+00
1.089000000000000000e+03,6.171891021728515625e+01,-1.183711338043212891e+01,8.126370429992675781e+00
1.090000000000000000e+03,6.384898376464843750e+01,-9.490236282348632812e+00,8.100743293762207031e+00
1.091000000000000000e+03,6.298428726196289062e+01,-1.093958759307861328e+01,8.109729766845703125e+00
1.092000000000000000e+03,5.926698303222656250e+01,-1.243178844451904297e+01,8.176564216613769531e+00
1.093000000000000000e+03,6.268461227416992188e+01,-1.083600807189941406e+01,8.118173599243164062e+00
1.094000000000000000e+03,6.178038024902343750e+01,-1.159431362152099609e+01,8.130873680114746094e+00
1.095000000000000000e+03,6.505046844482421875e+01,-7.814633846282958984e+00,8.070854187011718750e+00
1.096000000000000000e+03,6.295749282836914062e+01,-1.107797622680664062e+01,8.106779098510742188e+00
1.097000000000000000e+03,6.358742523193359375e+01,-9.886713027954101562e+00,8.102978706359863281e+00
1.098000000000000000e+03,6.550778198242187500e+01,-6.784834861755371094e+00,8.058273315429687500e+00
1.099000000000000000e+03,6.201645660400390625e+01,-1.127677154541015625e+01,8.131137847900390625e+00
1.100000000000000000e+03,6.386733245849609375e+01,-1.039438152313232422e+01,8.093869209289550781e+00
1.101000000000000000e+03,6.328128433227539062e+01,-1.019792556762695312e+01,8.107800483703613281e+00
1.102000000000000000e+03,6.171076583862304688e+01,-1.131925392150878906e+01,8.132164001464843750e+00
1.103000000000000000e+03,6.353881454467773438e+01,-9.791714668273925781e+00,8.106428146362304688e+00
1.104000000000000000e+03,6.330307006835937500e+01,-1.047394371032714844e+01,8.105814933776855469e+00
1.105000000000000000e+03,6.518007659912109375e+01,-7.295668125152587891e+00,8.070528984069824219e+00
1.106000000000000000e+03,6.492299652099609375e+01,-8.154244422912597656e+00,8.075584411621093750e+00
1.107000000000000000e+03,6.231245040893554688e+01,-1.093340682983398438e+01,8.122793197631835938e+00
1.108000000000000000e+03,6.271566390991210938e+01,-1.054452419281005859e+01,8.119508743286132812e+00
1.109000000000000000e+03,6.518878936767578125e+01,-7.499226093292236328e+00,8.069277763366699219e+00
1.110000000000000000e+03,6.329859161376953125e+01,-1.053963279724121094e+01,8.104851722717285156e+00
1.111000000000000000e+03,6.256594085693359375e+01,-1.138368320465087891e+01,8.115983009338378906e+00
1.112000000000000000e+03,6.446014404296875000e+01,-8.699578285217285156e+00,8.087450981140136719e+00
1.113000000000000000e+03,6.456448364257812500e+01,-8.284949302673339844e+00,8.085628509521484375e+00
1.114000000000000000e+03,6.494286346435546875e+01,-7.806766986846923828e+00,8.074655532836914062e+00
1.115000000000000000e+03,6.594724273681640625e+01,-1.608312964439392090e+00,8.014700889587402344e+00
1.116000000000000000e+03,6.437251281738281250e+01,-9.075909614562988281e+00,8.087153434753417969e+00
1.117000000000000000e+03,6.530095672607421875e+01,-7.294368743896484375e+00,8.065918922424316406e+00
1.118000000000000000e+03,6.521499633789062500e+01,-6.996135234832763672e+00,8.066810607910156250e+00
1.119000000000000000e+03,6.567796325683593750e+01,-7.142764091491699219e+00,8.052187919616699219e+00
1.120000000000000000e+03,6.323943328857421875e+01,-1.024329471588134766e+01,8.111369132995605469e+00
1.121000000000000000e+03,6.464419555664062500e+01,-8.745795249938964844e+00,8.080752372741699219e+00
1.122000000000000000e+03,6.219076919555664062e+01,-1.114567661285400391e+01,8.123704910278320312e+00
1.123000000000000000e+03,6.318004608154296875e+01,-1.025926589965820312e+01,8.109334945678710938e+00
1.124000000000000000e+03,6.642284393310546875e+01,-4.837077140808105469e+00,8.030551910400390625e+00
1.125000000000000000e+03,6.406356811523437500e+01,-8.941031455993652344e+00,8.097059249877929688e+00
1.126000000000000000e+03,6.421409606933593750e+01,-9.125709533691406250e+00,8.088219642639160156e+00
1.127000000000000000e+03,6.613027954101562500e+01,-3.421294450759887695e+00,8.030388832092285156e+00
1.128000000000000000e+03,6.408383941650390625e+01,-9.430391311645507812e+00,8.092278480529785156e+00
1.129000000000000000e+03,6.356561660766601562e+01,-1.001453876495361328e+01,8.098895072937011719e+00
1.130000000000000000e+03,6.107133102416992188e+01,-1.179584884643554688e+01,8.139795303344726562e+00
1.131000000000000000e+03,6.391840744018554688e+01,-9.323037147521972656e+00,8.100049018859863281e+00
1.132000000000000000e+03,6.438633728027343750e+01,-8.238231658935546875e+00,8.092058181762695312e+00
1.133000000000000000e+03,6.499884033203125000e+01,-7.718787193298339844e+00,8.073855400085449219e+00
1.134000000000000000e+03,6.338733291625976562e+01,-9.962834358215332031e+00,8.108830451965332031e+00
1.135000000000000000e+03,6.591102600097656250e+01,-6.039730072021484375e+00,8.047525405883789062e+00
1.136000000000000000e+03,6.165993118286132812e+01,-1.098848628997802734e+01,8.143959045410156250e+00
1.137000000000000000e+03,6.536427307128906250e+01,-6.561108589172363281e+00,8.062635421752929688e+00
1.138000000000000000e+03,6.454703521728515625e+01,-7.984853267669677734e+00,8.083317756652832031e+00
1.139000000000000000e+03,6.525072479248046875e+01,-7.168595314025878906e+00,8.066740036010742188e+00
1.140000000000000000e+03,6.566333770751953125e+01,-6.044580459594726562e+00,8.051762580871582031e+00
1.141000000000000000e+03,6.317474365234375000e+01,-1.031791687011718750e+01,8.105237960815429688e+00
1.142000000000000000e+03,6.527936553955078125e+01,-6.342291355133056641e+00,8.063171386718750000e+00
1.143000000000000000e+03,6.562680816650390625e+01,-7.978513240814208984e-01,7.997906208038330078e+00
1.144000000000000000e+03,6.394163131713867188e+01,-9.365712165832519531e+00,8.099392890930175781e+00
1.145000000000000000e+03,6.510766601562500000e+01,-7.077697753906250000e+00,8.066850662231445312e+00
1.146000000000000000e+03,6.544328308105468750e+01,-5.895720958709716797e+00,8.054876327514648438e+00
1.147000000000000000e+03,6.552830505371093750e+01,-6.640270709991455078e+00,8.058685302734375000e+00
1.148000000000000000e+03,6.446746063232421875e+01,-8.745428085327148438e+00,8.083068847656250000e+00
1.149000000000000000e+03,6.596579742431640625e+01,-2.793067693710327148e+00,8.022962570190429688e+00
1.150000000000000000e+03,6.602313995361328125e+01,-2.927528142929077148e+00,8.023041725158691406e+00
1.151000000000000000e+03,6.417617034912109375e+01,-8.754235267639160156e+00,8.093115806579589844e+00
